A_TH_DUBAO_SP	J_TH_DUBAO	J_SANPHAM	SOLUONG	DONGIA	DONGIA1	DONGIA2	DONGIA3	THUEVAT	CHIETKHAU	THANHTIEN	THANHTIEN1	THANHTIEN2	THANHTIEN3	NOTE1	NOTE2	NOTE3	DATENOTE	SOLUONGTON	NGAYDUPHONG1	NGAYDUPHONG2	NGAYDUPHONG3	IMG	FILENAME	J_SANPHAM_DTCPSX	J_SANPHAM_KMP	J_SANPHAM_DTTHCP	NGUYENTE	TTBANTE	TTCHIETKHAU	PTTHUEDB	THUEDB	PTTHUENK	THUENK	NUMBERA	NUMBERB	NUMBERC	NUMBERD	NUMBERE	NUMBERF	NUMBERG	NUMBERH	NOTE4	NOTE5	NOTE6	NOTE7	NOTE8	SOLUONG01	SOLUONG02	ID_DONVITINH02	SOLUONGDU	SOLUONGQD	ID_DONVITINH	NOTE9	NOTE10
1835	1883	1	1.000	NULL	45.000	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-03 19:58:40.773	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.75	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/25	||||	https://starvision.s3-ap-southeast-1.amazonaws.com/M%E1%BA%AET_2019_04_03__19_57_27.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/M%E1%BA%AET_2019_04_03__19_57_27.jpg
1836	1884	2	1.000	6000000.000	44.750	-5.750	10.600	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-03 19:59:28.070	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1837	1885	2	1.000	6000000.000	44.750	-8.250	10.800	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-03 19:59:28.070	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1838	1886	2	1.000	NULL	42.250	-5.750	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:09:21.320	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-5.00	-0.50	20.00	41.50	43.00	42.25	NULL	11.60	NULL	20/25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1839	1887	2	1.000	NULL	42.250	-7.250	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:09:21.323	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-6.25	-0.75	180.00	41.25	43.00	42.13	NULL	11.60	NULL	20/25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1841	1889	2	1.000	6000000.000	42.000	-5.750	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:12:18.517	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1842	1890	2	1.000	6000000.000	42.250	-7.500	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:12:18.520	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1840	1888	1	1.000	NULL	42.250	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:11:22.320	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/20	||||	https://starvision.s3-ap-southeast-1.amazonaws.com/M%E1%BA%AET_2019_04_04__18_10_12.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/M%E1%BA%AET_2019_04_04__18_10_12.jpg
1843	1891	2	1.000	NULL	44.250	-9.500	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:16:06.660	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-9.00	-1.25	180.00	43.75	44.50	44.13	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1844	1892	2	1.000	NULL	44.250	-9.500	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:16:06.663	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-9.00	-1.00	160.00	43.75	44.50	44.13	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1845	1893	2	1.000	6000000.000	44.250	-9.500	10.800	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:20:42.917	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1846	1894	2	1.000	6000000.000	44.500	-9.500	10.800	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:20:42.920	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1847	1895	1	1.000	NULL	43.750	-4.500	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:25:04.147	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.00	0.00	0.00	43.25	44.00	43.63	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1848	1896	2	1.000	NULL	43.750	-4.750	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:25:04.150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.25	0.00	0.00	43.25	44.00	43.63	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1849	1897	1	1.000	3000000.000	43.750	-4.750	11.000	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:28:35.273	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1850	1898	1	1.000	3000000.000	43.750	-5.000	11.000	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:28:35.277	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1853	1901	1	1.000	3000000.000	41.000	-5.000	11.400	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:45:48.010	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1854	1902	2	1.000	6000000.000	41.000	-8.000	11.400	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 18:45:48.013	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1855	1903	1	1.000	NULL	43.750	-2.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:57:03.307	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-1.50	0.00	0.00	43.25	44.00	43.63	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1856	1904	2	1.000	NULL	43.750	-3.250	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:57:03.310	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.50	-0.50	180.00	43.00	44.25	43.63	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1857	1905	1	1.000	3000000.000	43.500	-2.250	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 19:01:44.067	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1858	1906	1	1.000	3000000.000	43.750	-3.500	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-04 19:01:44.070	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1859	1907	2	1.000	NULL	42.250	-2.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0.00	0	0	2019-04-09 11:39:35.900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-1.50	-1.00	0.00	41.25	43.25	42.25	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1860	1908	2	1.000	NULL	44.500	-6.250	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-24 18:55:33.357	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-5.75	-1.50	5.00	44.00	45.00	44.50	NULL	12.00	NULL	7/10 	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1861	1909	2	1.000	NULL	45.000	-6.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-24 18:55:33.360	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-6.00	-1.50	165.00	44.50	45.25	44.88	NULL	12.00	NULL	7/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1864	1912	2	1.000	6000000.000	44.500	-8.250	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-24 19:26:19.720	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1865	1913	2	1.000	6000000.000	44.500	-8.250	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-04-24 19:26:19.720	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1872	1920	2	1.000	NULL	42.000	-7.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	-6.25	-3.50	12	2019-05-07 11:42:10.943	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-6.25	-3.50	12.00	40.75	43.25	42.00	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1851	1899	1	1.000	NULL	41.000	-4.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:42:15.273	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.25	0.00	0.00	40.75	41.25	41.00	NULL	11.60	NULL	20/25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1852	1900	2	1.000	NULL	41.250	-7.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-04-04 18:42:15.277	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-7.00	0.00	0.00	40.75	41.75	41.25	NULL	11.60	NULL	20/25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1862	1910	1	1.000	NULL	44.500	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	-6.50	-0.50	15	2019-04-24 19:19:59.670	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.75	-4.75	30.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ro net|tot|hoi be|kinh co xu huong lech duoi|co the can nhac tang duong kinh len 11.0	https://starvision.s3-ap-southeast-1.amazonaws.com/20190424_185753_2019_04_24__19_11_57.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/20190424_185753_2019_04_24__19_11_57.jpg
1863	1911	1	1.000	NULL	44.750	-3.000	10.400	NULL	NULL	NULL	0.000	0.000	0.000	-5.75	-1.25	180	2019-04-24 19:19:59.673	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.50	-0.75	175.00	NULL	NULL	NULL	NULL	NULL	NULL	10/10	ro net|ro net|be|kinh di chuyen lech xuong duoi|co the tang duong kinh len 10.8 hoac 11.0	https://starvision.s3-ap-southeast-1.amazonaws.com/20190424_185822_2019_04_24__19_12_19.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/20190424_185822_2019_04_24__19_12_19.mp4
1873	1921	2	1.000	NULL	42.000	-8.250	11.200	NULL	NULL	NULL	0.000	0.000	0.000	-6.75	-3.50	12	2019-05-07 11:42:10.943	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-6.75	-3.50	12.00	40.50	43.50	42.00	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1874	1922	1	1.000	NULL	42.000	-4.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-07 12:32:50.640	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.00	-1.00	40.00	41.50	42.50	42.00	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1875	1923	2	1.000	NULL	42.000	-4.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-07 12:32:50.640	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.75	-1.00	0.00	41.25	42.50	41.88	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1878	1926	1	1.000	NULL	44.000	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	-0.75	-0.50	92	2019-05-07 13:47:38.037	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.00	0.00	0.00	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ|rõ nét|to|ít|cần giảm size	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181236_2019_05_07__13_46_23.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181236_2019_05_07__13_46_23.jpg
1879	1927	1	1.000	NULL	44.250	-3.000	10.400	NULL	NULL	NULL	0.000	0.000	0.000	-0.50	-0.75	96	2019-05-07 13:47:38.040	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-0.25	0.00	0.00	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ|rõ|oke|tốt|oke	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL
1880	1928	1	1.000	3000000.000	44.000	-3.250	10.400	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-05-07 13:48:42.297	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1881	1929	1	1.000	3000000.000	44.000	-3.500	10.400	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-05-07 13:48:42.300	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1890	1938	1	1.000	NULL	45.500	-2.250	10.800	NULL	NULL	NULL	0.000	0.000	0.000	-0.50	0	0	2019-05-12 10:35:53.857	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-0.50	-2.50	0.00	43.75	47.00	45.38	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1891	1939	2	1.000	NULL	44.500	-2.250	10.800	NULL	NULL	NULL	0.000	0.000	0.000	-0.50	0	0	2019-05-12 10:35:53.860	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-0.50	-2.50	0.00	42.75	46.25	44.50	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1892	1940	2	1.000	NULL	43.500	-8.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-12 11:18:39.890	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-7.50	-0.50	0.00	42.90	44.00	43.45	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1893	1941	2	1.000	NULL	43.500	-8.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-12 11:18:39.897	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-7.50	-0.50	0.00	43.00	44.20	43.60	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1894	1942	1	1.000	NULL	41.500	-3.750	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-12 11:44:36.253	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.00	-0.75	0.00	40.80	42.30	41.55	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1895	1943	2	1.000	NULL	41.750	-3.750	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-12 11:44:36.253	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.00	0.00	0.00	41.00	42.30	41.65	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1896	1944	1	1.000	NULL	41.000	-2.750	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-13 09:14:20.917	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.25	-0.75	180.00	40.40	41.50	40.95	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1866	1914	2	1.000	NULL	42.750	-5.250	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-07 11:28:54.730	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.50	-0.75	12.00	42.00	43.25	42.63	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1867	1915	2	1.000	NULL	42.750	-3.750	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-07 11:28:54.733	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.75	-1.50	12.00	41.75	43.50	42.63	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1868	1916	1	1.000	NULL	42.750	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	-1.50	-0.50	8	2019-05-07 11:33:19.830	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ|rõ|oke|tốt|tốt	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181236_2019_05_07__11_31_36.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181236_2019_05_07__11_31_36.jpg
1869	1917	1	1.000	NULL	42.750	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	-2.00	-1.00	161	2019-05-07 11:33:19.833	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ|rõ nét|to|ít|cần giảm size	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181144_2019_05_07__11_31_28.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181144_2019_05_07__11_31_28.mp4
1870	1918	1	1.000	3000000.000	42.250	-5.000	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-05-07 11:34:26.990	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1871	1919	2	1.000	6000000.000	42.500	-5.750	10.800	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2019-05-07 11:34:26.993	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1876	1924	1	1.000	NULL	44.000	-3.750	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-07 12:39:34.030	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.25	0.00	0.00	43.50	44.50	44.00	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1877	1925	2	1.000	NULL	44.250	-4.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2019-05-07 12:39:34.030	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.25	0.00	0.00	43.50	44.75	44.13	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1882	1930	1	1.000	NULL	42.000	-3.000	11.600	NULL	NULL	NULL	0.000	0.000	0.000	-3.00	-0.75	12	2019-05-10 14:18:38.393	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.75	-0.75	13.00	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ|tương đối oke|oke|ít|oke	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181236_2019_05_10__14_17_20.mp4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/VID_20190105_181236_2019_05_10__14_17_20.jpg
